SUMLEV,Geo,sexo,PAISNAC,pob
SL050,34070505095,6,128,2
SL050,34070505095,1,128,2
SL050,34070505093,9,228,33
SL050,34070505093,6,228,19
SL050,34070505093,1,228,14
SL050,34070505092,9,104,2
SL050,34070505092,6,342,1
SL050,34070505092,1,104,2
SL050,34070505089,9,125,3
SL050,34070505089,6,125,2
SL050,34070505089,1,126,2
SL050,34070505087,9,326,2
SL050,34070505087,6,344,2
SL050,34070505087,1,326,1
SL050,34070505083,9,228,6
SL050,34070505083,6,228,3
SL050,34070505083,1,228,3
SL050,34070505082,9,326,6
SL050,34070505082,6,326,4
SL050,34070505082,1,110,3
SL050,34070505078,9,122,1
SL050,34070505078,6,122,1
SL050,34070505077,9,345,3
SL050,34070505077,6,345,3
SL050,34070505076,9,128,5
SL050,34070505076,6,128,3
SL050,34070505076,1,128,2
SL050,34070505075,9,345,2
SL050,34070505075,6,347,2
SL050,34070505075,1,110,1
SL050,34070505074,9,326,5
SL050,34070505074,6,326,4
SL050,34070505074,1,128,2
SL050,34070505073,9,104,1
SL050,34070505073,6,104,1
SL050,34070505072,9,128,2
SL050,34070505072,6,228,1
SL050,34070505072,1,128,2
SL050,34070505070,9,228,3
SL050,34070505070,6,228,2
SL050,34070505070,1,228,1
SL050,34070505069,9,321,1
SL050,34070505069,1,321,1
SL050,34070505066,9,110,7
SL050,34070505066,6,126,2
SL050,34070505066,1,110,6
SL050,34070505065,9,228,11
SL050,34070505065,6,228,4
SL050,34070505065,1,228,7
SL050,34070505064,9,351,2
SL050,34070505064,6,351,2
SL050,34070505062,9,123,1
SL050,34070505062,1,123,1
SL050,34070505061,9,123,3
SL050,34070505061,6,123,2
SL050,34070505061,1,326,2
SL050,34070505057,9,228,153
SL050,34070505057,6,228,65
SL050,34070505057,1,228,88
SL050,34070505056,9,128,1
SL050,34070505056,6,128,1
SL050,34070505055,9,228,35
SL050,34070505055,6,228,17
SL050,34070505055,1,228,18
SL050,34070505054,9,128,13
SL050,34070505054,6,343,8
SL050,34070505054,1,128,9
SL050,34070505053,9,342,1
SL050,34070505053,6,342,1
SL050,34070505052,9,321,2
SL050,34070505052,6,321,2
SL050,34070505051,9,123,1
SL050,34070505051,6,407,1
SL050,34070505051,1,123,1
SL050,34070505049,9,128,6
SL050,34070505049,6,110,3
SL050,34070505049,1,128,3
SL050,34070505047,9,128,73
SL050,34070505047,6,128,37
SL050,34070505047,1,128,36
SL050,34070505046,9,347,1
SL050,34070505046,6,347,1
SL050,34070505044,9,128,3
SL050,34070505044,6,128,2
SL050,34070505044,1,110,1
SL050,34070505043,9,302,1
SL050,34070505043,1,302,1
SL050,34070505042,9,128,4
SL050,34070505042,6,128,2
SL050,34070505042,1,128,2
SL050,34070505041,9,341,18
SL050,34070505041,6,341,12
SL050,34070505041,1,104,8
SL050,34070505040,9,341,1
SL050,34070505040,6,341,1
SL050,34070505040,1,342,1
SL050,34070505038,9,343,3
SL050,34070505038,6,343,2
SL050,34070505038,1,110,1
SL050,34070505037,9,342,3
SL050,34070505037,6,342,3
SL050,34070505036,9,104,2
SL050,34070505036,6,104,1
SL050,34070505036,1,104,1
SL050,34070505035,9,228,2
SL050,34070505035,6,228,2
SL050,34070505035,1,348,1
SL050,34070505034,9,104,1
SL050,34070505034,6,104,1
SL050,34070505033,9,146,1
SL050,34070505033,6,146,1
SL050,34070505029,9,126,1
SL050,34070505029,1,126,1
SL050,34070505027,9,128,18
SL050,34070505027,6,128,8
SL050,34070505027,1,128,10
SL050,34070505026,9,340,5
SL050,34070505026,6,340,3
SL050,34070505026,1,340,2
SL050,34070505024,9,110,1
SL050,34070505024,1,110,1
SL050,34070505022,9,341,29
SL050,34070505022,6,341,15
SL050,34070505022,1,341,14
SL050,34070505021,9,128,85
SL050,34070505021,6,128,39
SL050,34070505021,1,128,46
SL050,34070505019,9,128,829
SL050,34070505019,6,343,442
SL050,34070505019,1,228,433
SL050,34070505018,9,126,1
SL050,34070505018,6,126,1
SL050,34070505018,1,228,1
SL050,34070505016,9,228,97
SL050,34070505016,6,128,39
SL050,34070505016,1,228,62
SL050,34070505015,9,126,2
SL050,34070505015,6,126,2
SL050,34070505014,9,110,107
SL050,34070505014,6,110,53
SL050,34070505014,1,110,54
SL050,34070505013,9,110,88
SL050,34070505013,6,110,44
SL050,34070505013,1,110,44
SL050,34070505012,9,340,1
SL050,34070505012,6,340,1
SL050,34070505010,9,104,2
SL050,34070505010,6,104,2
SL050,34070505010,1,128,1
SL050,34070505008,9,343,4
SL050,34070505008,6,343,2
SL050,34070505008,1,343,2
SL050,34070505007,9,345,2
SL050,34070505007,6,345,2
SL050,34070505002,9,228,112
SL050,34070505002,6,228,50
SL050,34070505002,1,228,62
SL050,34070505001,9,128,7
SL050,34070505001,6,125,1
SL050,34070505001,1,128,7
SL050,34063939102,9,123,26
SL050,34063939102,6,123,7
SL050,34063939102,1,123,19
SL050,34063939101,9,128,8
SL050,34063939101,6,128,3
SL050,34063939101,1,128,5
SL050,34063939100,9,125,5
SL050,34063939100,6,343,4
SL050,34063939100,1,104,3
SL050,34063939099,9,315,14
SL050,34063939099,6,315,13
SL050,34063939099,1,137,7
SL050,34063939098,9,303,24
SL050,34063939098,6,303,11
SL050,34063939098,1,303,13
SL050,34063939097,9,110,4
SL050,34063939097,6,110,2
SL050,34063939097,1,125,3
SL050,34063939096,9,319,3
SL050,34063939096,6,319,2
SL050,34063939096,1,104,1
SL050,34063939095,9,342,19
SL050,34063939095,6,342,14
SL050,34063939095,1,340,7
SL050,34063939094,9,128,37
SL050,34063939094,6,128,13
SL050,34063939094,1,128,24
SL050,34063939093,9,228,5
SL050,34063939093,6,107,2
SL050,34063939093,1,228,3
SL050,34063939092,9,126,5
SL050,34063939092,6,351,4
SL050,34063939092,1,128,4
SL050,34063939091,9,110,8
SL050,34063939091,6,110,4
SL050,34063939091,1,110,4
SL050,34063939090,9,123,2
SL050,34063939090,6,340,2
SL050,34063939090,1,123,2
SL050,34063939089,9,110,1
SL050,34063939089,6,110,1
SL050,34063939089,1,303,1
SL050,34063939088,9,126,1
SL050,34063939088,1,126,1
SL050,34063939087,9,228,544
SL050,34063939087,6,326,330
SL050,34063939087,1,228,312
SL050,34063939086,9,326,6
SL050,34063939086,6,326,3
SL050,34063939086,1,326,3
SL050,34063939085,9,326,61
SL050,34063939085,6,326,31
SL050,34063939085,1,326,30
SL050,34063939084,9,228,17
SL050,34063939084,6,128,5
SL050,34063939084,1,228,14
SL050,34063939083,9,303,10
SL050,34063939083,6,303,5
SL050,34063939083,1,303,5
SL050,34063939082,9,343,7
SL050,34063939082,6,110,4
SL050,34063939082,1,343,4
SL050,34063939081,9,303,4
SL050,34063939081,6,303,2
SL050,34063939081,1,303,2
SL050,34063939080,9,326,52
SL050,34063939080,6,326,31
SL050,34063939080,1,326,21
SL050,34063939079,9,343,255
SL050,34063939079,6,343,141
SL050,34063939079,1,343,114
SL050,34063939078,9,110,6
SL050,34063939078,6,343,5
SL050,34063939078,1,110,5
SL050,34063939077,9,342,2
SL050,34063939077,6,128,1
SL050,34063939077,1,228,1
SL050,34063939076,9,128,18
SL050,34063939076,6,128,10
SL050,34063939076,1,128,8
SL050,34063939075,9,348,2533
SL050,34063939075,6,348,1439
SL050,34063939075,1,348,1094
SL050,34063939074,9,104,168
SL050,34063939074,6,104,54
SL050,34063939074,1,104,114
SL050,34063939073,9,343,107
SL050,34063939073,6,343,71
SL050,34063939073,1,343,36
SL050,34063939072,9,121,2
SL050,34063939072,6,121,1
SL050,34063939072,1,121,1
SL050,34063939071,9,128,2
SL050,34063939071,6,125,1
SL050,34063939071,1,126,1
SL050,34063939070,9,125,1
SL050,34063939070,6,125,1
SL050,34063939069,9,128,14
SL050,34063939069,6,128,5
SL050,34063939069,1,128,9
SL050,34063939068,9,128,11
SL050,34063939068,6,110,7
SL050,34063939068,1,128,5
SL050,34063939067,9,110,4
SL050,34063939067,6,110,2
SL050,34063939067,1,125,4
SL050,34063939066,9,343,13
SL050,34063939066,6,343,8
SL050,34063939066,1,343,5
SL050,34063939065,9,110,2
SL050,34063939065,6,125,1
SL050,34063939065,1,110,2
SL050,34063939064,9,303,15
SL050,34063939064,6,303,9
SL050,34063939064,1,303,6
SL050,34063939063,9,302,7
SL050,34063939063,6,123,3
SL050,34063939063,1,302,4
SL050,34063939062,9,343,21
SL050,34063939062,6,343,13
SL050,34063939062,1,343,8
SL050,34063939061,9,128,71
SL050,34063939061,6,128,40
SL050,34063939061,1,128,31
SL050,34063939060,9,128,26
SL050,34063939060,6,326,18
SL050,34063939060,1,128,13
SL050,34063939059,9,128,105
SL050,34063939059,6,128,58
SL050,34063939059,1,128,47
SL050,34063939058,9,348,11
SL050,34063939058,6,348,6
SL050,34063939058,1,348,5
SL050,34063939057,9,343,26
SL050,34063939057,6,343,20
SL050,34063939057,1,104,12
SL050,34063939056,9,343,12
SL050,34063939056,6,343,8
SL050,34063939056,1,302,9
SL050,34063939055,9,128,28
SL050,34063939055,6,128,16
SL050,34063939055,1,128,12
SL050,34063939054,9,343,47
SL050,34063939054,6,343,27
SL050,34063939054,1,343,20
SL050,34063939053,9,103,1
SL050,34063939053,6,340,1
SL050,34063939053,1,103,1
SL050,34063939052,9,343,138
SL050,34063939052,6,343,89
SL050,34063939052,1,351,55
SL050,34063939050,9,125,4
SL050,34063939050,6,125,2
SL050,34063939050,1,125,2
SL050,34063939049,9,319,5
SL050,34063939049,6,302,3
SL050,34063939049,1,319,2
SL050,34063939048,9,345,11
SL050,34063939048,6,345,10
SL050,34063939048,1,340,6
SL050,34063939047,9,343,49
SL050,34063939047,6,343,27
SL050,34063939047,1,343,22
SL050,34063939046,9,228,25
SL050,34063939046,6,228,9
SL050,34063939046,1,228,16
SL050,34063939045,9,110,4
SL050,34063939045,6,303,2
SL050,34063939045,1,110,3
SL050,34063939044,9,110,31
SL050,34063939044,6,110,16
SL050,34063939044,1,110,15
SL050,34063939043,9,228,19
SL050,34063939043,6,343,12
SL050,34063939043,1,228,11
SL050,34063939042,9,343,127
SL050,34063939042,6,343,69
SL050,34063939042,1,343,58
SL050,34063939041,9,110,8
SL050,34063939041,6,343,5
SL050,34063939041,1,110,5
SL050,34063939040,9,315,33
SL050,34063939040,6,315,17
SL050,34063939040,1,315,16
SL050,34063939039,9,228,7
SL050,34063939039,6,126,2
SL050,34063939039,1,228,5
SL050,34063939038,9,110,13
SL050,34063939038,6,342,7
SL050,34063939038,1,110,11
SL050,34063939037,9,351,33
SL050,34063939037,6,351,19
SL050,34063939037,1,351,14
SL050,34063939036,9,123,8
SL050,34063939036,6,110,4
SL050,34063939036,1,123,5
SL050,34063939035,9,348,117
SL050,34063939035,6,343,74
SL050,34063939035,1,348,53
SL050,34063939034,9,103,2
SL050,34063939034,6,103,1
SL050,34063939034,1,103,1
SL050,34063939033,9,342,6
SL050,34063939033,6,342,4
SL050,34063939033,1,342,2
SL050,34063939032,9,343,5
SL050,34063939032,6,343,5
SL050,34063939032,1,110,3
SL050,34063939031,9,128,18
SL050,34063939031,6,128,7
SL050,34063939031,1,128,11
SL050,34063939030,9,123,14
SL050,34063939030,6,342,9
SL050,34063939030,1,340,10
SL050,34063939029,9,228,19
SL050,34063939029,6,228,10
SL050,34063939029,1,228,9
SL050,34063939028,9,343,65
SL050,34063939028,6,343,37
SL050,34063939028,1,343,28
SL050,34063939027,9,128,23
SL050,34063939027,6,228,10
SL050,34063939027,1,128,14
SL050,34063939026,9,228,21
SL050,34063939026,6,228,11
SL050,34063939026,1,228,10
SL050,34063939025,9,128,186
SL050,34063939025,6,128,92
SL050,34063939025,1,128,94
SL050,34063939024,9,110,46
SL050,34063939024,6,110,22
SL050,34063939024,1,110,24
SL050,34063939023,9,348,175
SL050,34063939023,6,348,86
SL050,34063939023,1,348,89
SL050,34063939022,9,128,91
SL050,34063939022,6,128,46
SL050,34063939022,1,128,45
SL050,34063939021,9,103,1
SL050,34063939021,6,125,1
SL050,34063939021,1,103,1
SL050,34063939020,9,128,584
SL050,34063939020,6,343,312
SL050,34063939020,1,128,292
SL050,34063939019,9,228,28
SL050,34063939019,6,228,12
SL050,34063939019,1,228,16
SL050,34063939018,9,228,36
SL050,34063939018,6,351,17
SL050,34063939018,1,228,21
SL050,34063939017,9,228,9
SL050,34063939017,6,128,7
SL050,34063939017,1,228,7
SL050,34063939016,9,343,306
SL050,34063939016,6,343,190
SL050,34063939016,1,343,116
SL050,34063939015,9,315,8
SL050,34063939015,6,345,4
SL050,34063939015,1,315,5
SL050,34063939014,9,343,4
SL050,34063939014,6,110,3
SL050,34063939014,1,115,3
SL050,34063939013,9,128,6
SL050,34063939013,6,125,2
SL050,34063939013,1,128,4
SL050,34063939012,9,343,43
SL050,34063939012,6,343,29
SL050,34063939012,1,128,20
SL050,34063939011,9,343,37
SL050,34063939011,6,343,18
SL050,34063939011,1,343,19
SL050,34063939010,9,103,7
SL050,34063939010,6,103,2
SL050,34063939010,1,103,5
SL050,34063939009,9,343,39
SL050,34063939009,6,343,22
SL050,34063939009,1,239,17
SL050,34063939008,9,128,172
SL050,34063939008,6,343,106
SL050,34063939008,1,128,86
SL050,34063939007,9,123,3
SL050,34063939007,6,123,2
SL050,34063939007,1,351,2
SL050,34063939006,9,343,53
SL050,34063939006,6,343,34
SL050,34063939006,1,343,19
SL050,34063939005,9,351,9
SL050,34063939005,6,303,5
SL050,34063939005,1,351,6
SL050,34063939004,9,347,11
SL050,34063939004,6,347,8
SL050,34063939004,1,126,4
SL050,34063939003,9,110,1
SL050,34063939003,1,110,1
SL050,34063939002,9,343,31
SL050,34063939002,6,343,22
SL050,34063939002,1,123,13
SL050,34063939001,9,110,15
SL050,34063939001,6,110,8
SL050,34063939001,1,110,7
SL050,34053838901,9,351,283
SL050,34053838901,6,351,135
SL050,34053838901,1,351,148
SL050,34053838053,9,351,368
SL050,34053838053,6,351,205
SL050,34053838053,1,351,163
SL050,34053838052,9,351,73
SL050,34053838052,6,351,36
SL050,34053838052,1,351,37
SL050,34053838051,9,351,345
SL050,34053838051,6,351,176
SL050,34053838051,1,351,169
SL050,34053838050,9,351,123
SL050,34053838050,6,351,61
SL050,34053838050,1,351,62
SL050,34053838049,9,126,819
SL050,34053838049,6,126,446
SL050,34053838049,1,126,373
SL050,34053838048,9,351,434
SL050,34053838048,6,351,242
SL050,34053838048,1,351,192
SL050,34053838047,9,126,335
SL050,34053838047,6,126,184
SL050,34053838047,1,126,151
SL050,34053838046,9,351,350
SL050,34053838046,6,351,194
SL050,34053838046,1,351,156
SL050,34053838045,9,126,291
SL050,34053838045,6,126,152
SL050,34053838045,1,126,139
SL050,34053838044,9,351,237
SL050,34053838044,6,351,130
SL050,34053838044,1,351,107
SL050,34053838043,9,351,706
SL050,34053838043,6,351,381
SL050,34053838043,1,351,325
SL050,34053838042,9,351,178
SL050,34053838042,6,126,80
SL050,34053838042,1,351,98
SL050,34053838041,9,351,217
SL050,34053838041,6,351,108
SL050,34053838041,1,351,109
SL050,34053838040,9,125,1069
SL050,34053838040,6,125,550
SL050,34053838040,1,125,519
SL050,34053838039,9,351,955
SL050,34053838039,6,351,480
SL050,34053838039,1,351,475
SL050,34053838038,9,351,9608
SL050,34053838038,6,351,5260
SL050,34053838038,1,351,4348
SL050,34053838037,9,315,855
SL050,34053838037,6,315,429
SL050,34053838037,1,315,426
SL050,34053838036,9,351,290
SL050,34053838036,6,351,151
SL050,34053838036,1,351,139
SL050,34053838035,9,125,1875
SL050,34053838035,6,125,964
SL050,34053838035,1,125,911
SL050,34053838034,9,351,213
SL050,34053838034,6,351,109
SL050,34053838034,1,351,104
SL050,34053838033,9,351,204
SL050,34053838033,6,351,105
SL050,34053838033,1,351,99
SL050,34053838032,9,351,820
SL050,34053838032,6,351,426
SL050,34053838032,1,351,394
SL050,34053838031,9,351,1524
SL050,34053838031,6,351,815
SL050,34053838031,1,351,709
SL050,34053838030,9,351,133
SL050,34053838030,6,351,65
SL050,34053838030,1,351,68
SL050,34053838029,9,126,245
SL050,34053838029,6,126,121
SL050,34053838029,1,126,124
SL050,34053838028,9,126,1192
SL050,34053838028,6,126,628
SL050,34053838028,1,126,564
SL050,34053838027,9,126,573
SL050,34053838027,6,126,300
SL050,34053838027,1,126,273
SL050,34053838026,9,351,1580
SL050,34053838026,6,351,890
SL050,34053838026,1,351,690
SL050,34053838025,9,351,273
SL050,34053838025,6,351,151
SL050,34053838025,1,351,122
SL050,34053838024,9,351,1096
SL050,34053838024,6,351,602
SL050,34053838024,1,351,494
SL050,34053838023,9,351,8309
SL050,34053838023,6,351,4410
SL050,34053838023,1,351,3899
SL050,34053838022,9,351,1617
SL050,34053838022,6,351,853
SL050,34053838022,1,351,764
SL050,34053838021,9,126,69
SL050,34053838021,6,126,38
SL050,34053838021,1,126,31
SL050,34053838020,9,351,898
SL050,34053838020,6,351,494
SL050,34053838020,1,351,404
SL050,34053838019,9,351,1087
SL050,34053838019,6,351,550
SL050,34053838019,1,351,537
SL050,34053838018,9,351,265
SL050,34053838018,6,351,132
SL050,34053838018,1,351,133
SL050,34053838017,9,351,2948
SL050,34053838017,6,351,1533
SL050,34053838017,1,351,1415
SL050,34053838016,9,126,128
SL050,34053838016,6,126,64
SL050,34053838016,1,126,64
SL050,34053838015,9,351,279
SL050,34053838015,6,351,139
SL050,34053838015,1,351,140
SL050,34053838014,9,351,87
SL050,34053838014,6,351,43
SL050,34053838014,1,351,44
SL050,34053838013,9,351,569
SL050,34053838013,6,351,302
SL050,34053838013,1,351,267
SL050,34053838012,9,351,157
SL050,34053838012,6,351,87
SL050,34053838012,1,351,70
SL050,34053838011,9,351,1697
SL050,34053838011,6,351,912
SL050,34053838011,1,351,785
SL050,34053838010,9,351,207
SL050,34053838010,6,351,118
SL050,34053838010,1,351,89
SL050,34053838009,9,351,318
SL050,34053838009,6,351,178
SL050,34053838009,1,351,140
SL050,34053838008,9,351,454
SL050,34053838008,6,351,256
SL050,34053838008,1,351,198
SL050,34053838007,9,351,211
SL050,34053838007,6,351,112
SL050,34053838007,1,351,99
SL050,34053838006,9,115,5780
SL050,34053838006,6,115,2457
SL050,34053838006,1,115,3323
SL050,34053838005,9,126,281
SL050,34053838005,6,126,143
SL050,34053838005,1,115,151
SL050,34053838004,9,351,220
SL050,34053838004,6,351,107
SL050,34053838004,1,351,113
SL050,34053838003,9,126,79
SL050,34053838003,6,126,40
SL050,34053838003,1,351,44
SL050,34053838002,9,351,34
SL050,34053838002,6,351,19
SL050,34053838002,1,351,15
SL050,34053838001,9,115,4255
SL050,34053838001,6,115,1824
SL050,34053838001,1,115,2431
SL050,34053535034,9,125,1255
SL050,34053535034,6,125,649
SL050,34053535034,1,125,606
SL050,34053535033,9,315,41
SL050,34053535033,6,315,23
SL050,34053535033,1,315,18
SL050,34053535032,9,351,30
SL050,34053535032,6,351,13
SL050,34053535032,1,351,17
SL050,34053535031,9,340,91
SL050,34053535031,6,340,47
SL050,34053535031,1,340,44
SL050,34053535030,9,343,595
SL050,34053535030,6,343,323
SL050,34053535030,1,343,272
SL050,34053535029,9,125,165
SL050,34053535029,6,125,70
SL050,34053535029,1,125,95
SL050,34053535028,9,125,1966
SL050,34053535028,6,125,1037
SL050,34053535028,1,125,929
SL050,34053535027,9,351,99
SL050,34053535027,6,351,56
SL050,34053535027,1,351,43
SL050,34053535026,9,315,1054
SL050,34053535026,6,315,558
SL050,34053535026,1,315,496
SL050,34053535025,9,315,26
SL050,34053535025,6,315,10
SL050,34053535025,1,315,16
SL050,34053535024,9,125,1371
SL050,34053535024,6,125,701
SL050,34053535024,1,125,670
SL050,34053535023,9,315,86
SL050,34053535023,6,315,55
SL050,34053535023,1,228,46
SL050,34053535022,9,315,4733
SL050,34053535022,6,315,2507
SL050,34053535022,1,315,2226
SL050,34053535021,9,125,116
SL050,34053535021,6,126,74
SL050,34053535021,1,125,49
SL050,34053535020,9,128,456
SL050,34053535020,6,128,217
SL050,34053535020,1,128,239
SL050,34053535019,9,126,2760
SL050,34053535019,6,126,1397
SL050,34053535019,1,115,1410
SL050,34053535018,9,125,438
SL050,34053535018,6,125,228
SL050,34053535018,1,125,210
SL050,34053535017,9,343,2047
SL050,34053535017,6,343,1146
SL050,34053535017,1,343,901
SL050,34053535016,9,315,5439
SL050,34053535016,6,343,3162
SL050,34053535016,1,315,2442
SL050,34053535015,9,126,2043
SL050,34053535015,6,126,1176
SL050,34053535015,1,126,867
SL050,34053535014,9,115,3898
SL050,34053535014,6,115,1784
SL050,34053535014,1,115,2114
SL050,34053535013,9,315,51
SL050,34053535013,6,315,29
SL050,34053535013,1,315,22
SL050,34053535012,9,120,1165
SL050,34053535012,6,120,603
SL050,34053535012,1,120,562
SL050,34053535011,9,315,363
SL050,34053535011,6,315,206
SL050,34053535011,1,315,157
SL050,34053535010,9,126,210
SL050,34053535010,6,126,126
SL050,34053535010,1,126,84
SL050,34053535009,9,315,136
SL050,34053535009,6,315,73
SL050,34053535009,1,315,63
SL050,34053535008,9,315,35
SL050,34053535008,6,315,17
SL050,34053535008,1,315,18
SL050,34053535007,9,126,74
SL050,34053535007,6,126,37
SL050,34053535007,1,126,37
SL050,34053535006,9,351,263
SL050,34053535006,6,351,147
SL050,34053535006,1,351,116
SL050,34053535005,9,351,11
SL050,34053535005,6,351,6
SL050,34053535005,1,351,5
SL050,34053535004,9,343,4869
SL050,34053535004,6,343,2722
SL050,34053535004,1,343,2147
SL050,34053535003,9,125,1759
SL050,34053535003,6,125,888
SL050,34053535003,1,125,871
SL050,34053535002,9,315,494
SL050,34053535002,6,315,270
SL050,34053535002,1,315,224
SL050,34053535001,9,115,82
SL050,34053535001,6,115,37
SL050,34053535001,1,115,45
SL050,34040707902,9,348,31
SL050,34040707902,6,348,20
SL050,34040707902,1,125,11
SL050,34040707901,9,228,39
SL050,34040707901,6,228,15
SL050,34040707901,1,228,24
SL050,34040707065,9,228,163
SL050,34040707065,6,228,67
SL050,34040707065,1,228,96
SL050,34040707064,9,125,303
SL050,34040707064,6,125,162
SL050,34040707064,1,125,141
SL050,34040707063,9,126,50
SL050,34040707063,6,125,28
SL050,34040707063,1,126,23
SL050,34040707062,9,343,354
SL050,34040707062,6,343,192
SL050,34040707062,1,343,162
SL050,34040707061,9,110,393
SL050,34040707061,6,110,229
SL050,34040707061,1,110,164
SL050,34040707060,9,228,107
SL050,34040707060,6,228,56
SL050,34040707060,1,228,51
SL050,34040707059,9,228,302
SL050,34040707059,6,228,136
SL050,34040707059,1,228,166
SL050,34040707058,9,126,119
SL050,34040707058,6,126,63
SL050,34040707058,1,126,56
SL050,34040707057,9,126,867
SL050,34040707057,6,126,451
SL050,34040707057,1,126,416
SL050,34040707056,9,126,103
SL050,34040707056,6,126,60
SL050,34040707056,1,126,43
SL050,34040707055,9,228,571
SL050,34040707055,6,126,265
SL050,34040707055,1,228,315
SL050,34040707054,9,340,1021
SL050,34040707054,6,125,543
SL050,34040707054,1,340,575
SL050,34040707053,9,340,35
SL050,34040707053,6,340,21
SL050,34040707053,1,126,17
SL050,34040707052,9,125,469
SL050,34040707052,6,125,250
SL050,34040707052,1,125,219
SL050,34040707051,9,126,467
SL050,34040707051,6,126,258
SL050,34040707051,1,126,209
SL050,34040707050,9,125,290
SL050,34040707050,6,125,144
SL050,34040707050,1,125,146
SL050,34040707049,9,228,140
SL050,34040707049,6,228,56
SL050,34040707049,1,228,84
SL050,34040707048,9,340,779
SL050,34040707048,6,340,347
SL050,34040707048,1,340,432
SL050,34040707047,9,126,91
SL050,34040707047,6,126,48
SL050,34040707047,1,126,43
SL050,34040707046,9,228,1325
SL050,34040707046,6,228,507
SL050,34040707046,1,228,818
SL050,34040707045,9,125,80
SL050,34040707045,6,125,39
SL050,34040707045,1,125,41
SL050,34040707044,9,228,1414
SL050,34040707044,6,228,579
SL050,34040707044,1,228,835
SL050,34040707043,9,228,466
SL050,34040707043,6,228,206
SL050,34040707043,1,228,260
SL050,34040707042,9,125,660
SL050,34040707042,6,125,358
SL050,34040707042,1,125,302
SL050,34040707041,9,228,195
SL050,34040707041,6,228,84
SL050,34040707041,1,228,111
SL050,34040707040,9,340,9449
SL050,34040707040,6,340,4691
SL050,34040707040,1,340,4758
SL050,34040707039,9,228,539
SL050,34040707039,6,228,229
SL050,34040707039,1,228,310
SL050,34040707038,9,228,163
SL050,34040707038,6,228,70
SL050,34040707038,1,228,93
SL050,34040707037,9,125,264
SL050,34040707037,6,125,146
SL050,34040707037,1,125,118
SL050,34040707036,9,340,402
SL050,34040707036,6,340,196
SL050,34040707036,1,340,206
SL050,34040707035,9,345,93
SL050,34040707035,6,345,43
SL050,34040707035,1,345,50
SL050,34040707034,9,125,29
SL050,34040707034,6,125,15
SL050,34040707034,1,125,14
SL050,34040707033,9,228,2957
SL050,34040707033,6,228,1248
SL050,34040707033,1,228,1709
SL050,34040707032,9,345,887
SL050,34040707032,6,345,420
SL050,34040707032,1,228,544
SL050,34040707031,9,126,1130
SL050,34040707031,6,126,588
SL050,34040707031,1,126,542
SL050,34040707030,9,228,155
SL050,34040707030,6,228,73
SL050,34040707030,1,228,82
SL050,34040707029,9,228,283
SL050,34040707029,6,228,124
SL050,34040707029,1,228,159
SL050,34040707028,9,228,65
SL050,34040707028,6,228,24
SL050,34040707028,1,228,41
SL050,34040707027,9,228,1628
SL050,34040707027,6,228,688
SL050,34040707027,1,228,940
SL050,34040707026,9,345,1863
SL050,34040707026,6,345,953
SL050,34040707026,1,228,914
SL050,34040707025,9,125,37
SL050,34040707025,6,110,15
SL050,34040707025,1,125,23
SL050,34040707024,9,115,916
SL050,34040707024,6,115,385
SL050,34040707024,1,115,531
SL050,34040707023,9,341,34
SL050,34040707023,6,341,20
SL050,34040707023,1,341,14
SL050,34040707022,9,228,1469
SL050,34040707022,6,228,617
SL050,34040707022,1,228,852
SL050,34040707021,9,126,16
SL050,34040707021,6,126,9
SL050,34040707021,1,115,12
SL050,34040707020,9,125,106
SL050,34040707020,6,125,55
SL050,34040707020,1,125,51
SL050,34040707019,9,126,8
SL050,34040707019,6,110,5
SL050,34040707019,1,126,4
SL050,34040707018,9,125,39
SL050,34040707018,6,125,22
SL050,34040707018,1,125,17
SL050,34040707017,9,126,82
SL050,34040707017,6,126,42
SL050,34040707017,1,126,40
SL050,34040707016,9,125,55
SL050,34040707016,6,125,30
SL050,34040707016,1,125,25
SL050,34040707015,9,340,454
SL050,34040707015,6,343,255
SL050,34040707015,1,340,215
SL050,34040707014,9,126,736
SL050,34040707014,6,126,418
SL050,34040707014,1,126,318
SL050,34040707013,9,126,357
SL050,34040707013,6,126,179
SL050,34040707013,1,228,194
SL050,34040707012,9,228,77
SL050,34040707012,6,228,33
SL050,34040707012,1,228,44
SL050,34040707011,9,125,3285
SL050,34040707011,6,125,1769
SL050,34040707011,1,125,1516
SL050,34040707010,9,126,139
SL050,34040707010,6,126,89
SL050,34040707010,1,126,50
SL050,34040707009,9,126,40
SL050,34040707009,6,126,20
SL050,34040707009,1,228,22
SL050,34040707008,9,340,113
SL050,34040707008,6,125,58
SL050,34040707008,1,340,68
SL050,34040707007,9,340,13
SL050,34040707007,6,340,8
SL050,34040707007,1,110,5
SL050,34040707006,9,126,281
SL050,34040707006,6,126,147
SL050,34040707006,1,126,134
SL050,34040707005,9,126,704
SL050,34040707005,6,126,372
SL050,34040707005,1,126,332
SL050,34040707004,9,126,141
SL050,34040707004,6,126,75
SL050,34040707004,1,126,66
SL050,34040707003,9,343,817
SL050,34040707003,6,343,457
SL050,34040707003,1,343,360
SL050,34040707002,9,125,351
SL050,34040707002,6,125,192
SL050,34040707002,1,125,159
SL050,34040707001,9,125,225
SL050,34040707001,6,125,116
SL050,34040707001,1,125,109
SL050,34033333078,9,315,2
SL050,34033333078,6,315,1
